date,area,town,daily_cases,avg_cases,std_daily_cases,std_avg_cases
2021/4/13,North,Qiryat Shemona,0,0,0,0
2021/4/14,North,Qiryat Shemona,0,0,0,0
2021/4/15,North,Qiryat Shemona,0,0,0,0
2021/4/16,North,Qiryat Shemona,0,0,0,0
2021/4/17,North,Qiryat Shemona,0,0,0,0
2021/4/18,North,Qiryat Shemona,0,0,0,0
2021/4/19,North,Qiryat Shemona,1,0.142857143,4.477077364,0.639582481
2021/4/20,North,Qiryat Shemona,0,0.142857143,0,0.639582481
2021/4/21,North,Qiryat Shemona,1,0.285714286,4.477077364,1.279164962
2021/4/22,North,Qiryat Shemona,0,0.285714286,0,1.279164962
2021/4/23,North,Qiryat Shemona,0,0.285714286,0,1.279164962
2021/4/24,North,Qiryat Shemona,0,0.285714286,0,1.279164962
2021/4/25,North,Qiryat Shemona,0,0.285714286,0,1.279164962
2021/4/26,North,Qiryat Shemona,0,0.142857143,0,0.639582481
2021/4/27,North,Qiryat Shemona,1,0.285714286,4.477077364,1.279164962
2021/4/28,North,Qiryat Shemona,0,0.142857143,0,0.639582481
2021/4/29,North,Qiryat Shemona,0,0.142857143,0,0.639582481
2021/4/30,North,Qiryat Shemona,0,0.142857143,0,0.639582481
2021/5/1,North,Qiryat Shemona,0,0.142857143,0,0.639582481
2021/5/2,North,Qiryat Shemona,0,0.142857143,0,0.639582481
2021/5/3,North,Qiryat Shemona,0,0.142857143,0,0.639582481
2021/5/4,North,Qiryat Shemona,0,0,0,0
2021/5/5,North,Qiryat Shemona,0,0,0,0
2021/5/6,North,Qiryat Shemona,0,0,0,0
2021/5/7,North,Qiryat Shemona,0,0,0,0
2021/5/8,North,Qiryat Shemona,0,0,0,0
2021/5/9,North,Qiryat Shemona,0,0,0,0
2021/5/10,North,Qiryat Shemona,0,0,0,0
2021/5/11,North,Qiryat Shemona,0,0,0,0
2021/5/12,North,Qiryat Shemona,0,0,0,0
2021/5/13,North,Qiryat Shemona,0,0,0,0
2021/5/14,North,Qiryat Shemona,0,0,0,0
2021/5/15,North,Qiryat Shemona,0,0,0,0
2021/5/16,North,Qiryat Shemona,0,0,0,0
2021/5/17,North,Qiryat Shemona,0,0,0,0
2021/5/18,North,Qiryat Shemona,0,0,0,0
2021/5/19,North,Qiryat Shemona,1,0.142857143,4.477077364,0.639582481
2021/5/20,North,Qiryat Shemona,0,0.142857143,0,0.639582481
2021/5/21,North,Qiryat Shemona,0,0.142857143,0,0.639582481
2021/5/22,North,Qiryat Shemona,0,0.142857143,0,0.639582481
2021/5/23,North,Qiryat Shemona,0,0.142857143,0,0.639582481
2021/5/24,North,Qiryat Shemona,0,0.142857143,0,0.639582481
2021/5/25,North,Qiryat Shemona,0,0.142857143,0,0.639582481
2021/5/26,North,Qiryat Shemona,0,0,0,0
2021/5/27,North,Qiryat Shemona,0,0,0,0
2021/5/28,North,Qiryat Shemona,0,0,0,0
2021/5/29,North,Qiryat Shemona,0,0,0,0
2021/5/30,North,Qiryat Shemona,0,0,0,0
2021/5/31,North,Qiryat Shemona,0,0,0,0
2021/6/1,North,Qiryat Shemona,0,0,0,0
2021/6/2,North,Qiryat Shemona,0,0,0,0
2021/6/3,North,Qiryat Shemona,0,0,0,0
2021/6/4,North,Qiryat Shemona,0,0,0,0
2021/6/5,North,Qiryat Shemona,0,0,0,0
2021/6/6,North,Qiryat Shemona,0,0,0,0
2021/6/7,North,Qiryat Shemona,0,0,0,0
2021/6/8,North,Qiryat Shemona,0,0,0,0
2021/6/9,North,Qiryat Shemona,0,0,0,0
2021/6/10,North,Qiryat Shemona,0,0,0,0
2021/6/11,North,Qiryat Shemona,0,0,0,0
2021/6/12,North,Qiryat Shemona,0,0,0,0
2021/6/13,North,Qiryat Shemona,0,0,0,0
2021/6/14,North,Qiryat Shemona,0,0,0,0
2021/6/15,North,Qiryat Shemona,0,0,0,0
2021/6/16,North,Qiryat Shemona,0,0,0,0
2021/6/17,North,Qiryat Shemona,0,0,0,0
2021/6/18,North,Qiryat Shemona,0,0,0,0
2021/6/19,North,Qiryat Shemona,0,0,0,0
2021/6/20,North,Qiryat Shemona,0,0,0,0
2021/6/21,North,Qiryat Shemona,0,0,0,0
2021/6/22,North,Qiryat Shemona,0,0,0,0
2021/6/23,North,Qiryat Shemona,0,0,0,0
2021/6/24,North,Qiryat Shemona,0,0,0,0
2021/6/25,North,Qiryat Shemona,0,0,0,0
2021/6/26,North,Qiryat Shemona,0,0,0,0
2021/6/27,North,Qiryat Shemona,1,0.142857143,4.477077364,0.639582481
2021/6/28,North,Qiryat Shemona,0,0.142857143,0,0.639582481
2021/6/29,North,Qiryat Shemona,0,0.142857143,0,0.639582481
2021/6/30,North,Qiryat Shemona,0,0.142857143,0,0.639582481
2021/7/1,North,Qiryat Shemona,0,0.142857143,0,0.639582481
2021/7/2,North,Qiryat Shemona,0,0.142857143,0,0.639582481
2021/7/3,North,Qiryat Shemona,0,0.142857143,0,0.639582481
2021/7/4,North,Qiryat Shemona,0,0,0,0
2021/7/5,North,Qiryat Shemona,0,0,0,0
2021/7/6,North,Qiryat Shemona,0,0,0,0
2021/7/7,North,Qiryat Shemona,0,0,0,0
2021/7/8,North,Qiryat Shemona,0,0,0,0
2021/7/9,North,Qiryat Shemona,0,0,0,0
2021/7/10,North,Qiryat Shemona,0,0,0,0
2021/7/11,North,Qiryat Shemona,2,0.285714286,8.954154728,1.279164962
2021/7/12,North,Qiryat Shemona,0,0.285714286,0,1.279164962
2021/7/13,North,Qiryat Shemona,2,0.571428571,8.954154728,2.55832992
2021/7/14,North,Qiryat Shemona,0,0.571428571,0,2.55832992
2021/7/15,North,Qiryat Shemona,0,0.571428571,0,2.55832992
2021/7/16,North,Qiryat Shemona,0,0.571428571,0,2.55832992
2021/7/17,North,Qiryat Shemona,0,0.571428571,0,2.55832992
2021/7/18,North,Qiryat Shemona,1,0.428571429,4.477077364,1.918747444
2021/7/19,North,Qiryat Shemona,0,0.428571429,0,1.918747444
2021/7/20,North,Qiryat Shemona,0,0.142857143,0,0.639582481
2021/7/21,North,Qiryat Shemona,0,0.142857143,0,0.639582481
2021/7/22,North,Qiryat Shemona,0,0.142857143,0,0.639582481
2021/7/23,North,Qiryat Shemona,2,0.428571429,8.954154728,1.918747444
2021/7/24,North,Qiryat Shemona,4,1,17.90830946,4.477077364
2021/7/25,North,Qiryat Shemona,1,1,4.477077364,4.477077364
2021/7/26,North,Qiryat Shemona,1,1.142857143,4.477077364,5.116659845
2021/7/27,North,Qiryat Shemona,6,2,26.86246418,8.954154728
2021/7/28,North,Qiryat Shemona,5,2.714285714,22.38538682,12.15206713
2021/7/29,North,Qiryat Shemona,2,3,8.954154728,13.43123209
2021/7/30,North,Qiryat Shemona,1,2.857142857,4.477077364,12.79164961
2021/7/31,North,Qiryat Shemona,4,2.857142857,17.90830946,12.79164961
2021/8/1,North,Qiryat Shemona,3,3.142857143,13.43123209,14.07081457
2021/8/2,North,Qiryat Shemona,6,3.857142857,26.86246418,17.26872697
2021/8/3,North,Qiryat Shemona,3,3.428571429,13.43123209,15.34997954
2021/8/4,North,Qiryat Shemona,3,3.142857143,13.43123209,14.07081457
2021/8/5,North,Qiryat Shemona,5,3.571428571,22.38538682,15.98956201
2021/8/6,North,Qiryat Shemona,0,3.428571429,0,15.34997954
2021/8/7,North,Qiryat Shemona,1,3,4.477077364,13.43123209
2021/8/8,North,Qiryat Shemona,2,2.857142857,8.954154728,12.79164961
2021/8/9,North,Qiryat Shemona,3,2.428571429,13.43123209,10.87290217
2021/8/10,North,Qiryat Shemona,4,2.571428571,17.90830946,11.51248465
2021/8/11,North,Qiryat Shemona,9,3.428571429,40.29369628,15.34997954
2021/8/12,North,Qiryat Shemona,5,3.428571429,22.38538682,15.34997954
2021/8/13,North,Qiryat Shemona,6,4.285714286,26.86246418,19.18747442
2021/8/14,North,Qiryat Shemona,3,4.571428571,13.43123209,20.46663938
2021/8/15,North,Qiryat Shemona,10,5.714285714,44.77077364,25.58329922
2021/8/16,North,Qiryat Shemona,9,6.571428571,40.29369628,29.4207941
2021/8/17,North,Qiryat Shemona,9,7.285714286,40.29369628,32.61870651
2021/8/18,North,Qiryat Shemona,14,8,62.67908309,35.81661891
2021/8/19,North,Qiryat Shemona,13,9.142857143,58.20200573,40.93327876
2021/8/20,North,Qiryat Shemona,14,10.28571429,62.67908309,46.04993862
2021/8/21,North,Qiryat Shemona,11,11.42857143,49.247851,51.16659845
2021/8/22,North,Qiryat Shemona,9,11.28571429,40.29369628,50.52701598
2021/8/23,North,Qiryat Shemona,12,11.71428571,53.72492837,52.44576339
2021/8/24,North,Qiryat Shemona,21,13.42857143,94.01862464,60.12075318
2021/8/25,North,Qiryat Shemona,15,13.57142857,67.15616046,60.76033565
2021/8/26,North,Qiryat Shemona,17,14.14285714,76.11031519,63.31866556
2021/8/27,North,Qiryat Shemona,3,12.57142857,13.43123209,56.28325828
2021/8/28,North,Qiryat Shemona,10,12.42857143,44.77077364,55.64367581
2021/8/29,North,Qiryat Shemona,5,11.85714286,22.38538682,53.0853459
2021/8/30,North,Qiryat Shemona,48,17,214.8997135,76.11031519
2021/8/31,North,Qiryat Shemona,16,16.28571429,71.63323782,72.9124028
2021/9/1,North,Qiryat Shemona,47,20.85714286,210.4226361,93.37904217
2021/9/2,North,Qiryat Shemona,43,24.57142857,192.5143266,110.0081866
2021/9/3,North,Qiryat Shemona,34,29,152.2206304,129.8352436
2021/9/4,North,Qiryat Shemona,15,29.71428571,67.15616046,133.0331559
2021/9/5,North,Qiryat Shemona,13,30.85714286,58.20200573,138.1498158
2021/9/6,North,Qiryat Shemona,27,27.85714286,120.8810888,124.7185837
2021/9/7,North,Qiryat Shemona,5,26.28571429,22.38538682,117.6831764
2021/9/8,North,Qiryat Shemona,11,21.14285714,49.247851,94.65820711
2021/9/9,North,Qiryat Shemona,24,18.42857143,107.4498567,82.50614
2021/9/10,North,Qiryat Shemona,31,18,138.7893983,80.58739255
2021/9/11,North,Qiryat Shemona,20,18.71428571,89.54154728,83.78530493
2021/9/12,North,Qiryat Shemona,8,18,35.81661891,80.58739255
2021/9/13,North,Qiryat Shemona,27,18,120.8810888,80.58739255
2021/9/14,North,Qiryat Shemona,24,20.71428571,107.4498567,92.73945966
2021/9/15,North,Qiryat Shemona,32,23.71428571,143.2664756,106.1706918
2021/9/16,North,Qiryat Shemona,5,21,22.38538682,94.01862464
2021/9/17,North,Qiryat Shemona,14,18.57142857,62.67908309,83.14572247
2021/9/18,North,Qiryat Shemona,17,18.14285714,76.11031519,81.22697502
2021/9/19,North,Qiryat Shemona,5,17.71428571,22.38538682,79.30822757
2021/9/20,North,Qiryat Shemona,16,16.14285714,71.63323782,72.27282029
2021/9/21,North,Qiryat Shemona,6,13.57142857,26.86246418,60.76033565
2021/9/22,North,Qiryat Shemona,1,9.142857143,4.477077364,40.93327876
2021/9/23,North,Qiryat Shemona,17,10.85714286,76.11031519,48.60826854
2021/9/24,North,Qiryat Shemona,10,10.28571429,44.77077364,46.04993862
2021/9/25,North,Qiryat Shemona,4,8.428571429,17.90830946,37.73536635
2021/9/26,North,Qiryat Shemona,3,8.142857143,13.43123209,36.45620139
2021/9/27,North,Qiryat Shemona,11,7.428571429,49.247851,33.25828899
2021/9/28,North,Qiryat Shemona,3,7,13.43123209,31.33954155
2021/9/29,North,Qiryat Shemona,6,7.714285714,26.86246418,34.53745395
2021/9/30,North,Qiryat Shemona,2,5.571428571,8.954154728,24.94371674
2021/10/1,North,Qiryat Shemona,6,5,26.86246418,22.38538682
2021/10/2,North,Qiryat Shemona,0,4.428571429,0,19.8270569
2021/10/3,North,Qiryat Shemona,1,4.142857143,4.477077364,18.54789194
2021/10/4,North,Qiryat Shemona,6,3.428571429,26.86246418,15.34997954
2021/10/5,North,Qiryat Shemona,0,3,0,13.43123209
2021/10/6,North,Qiryat Shemona,4,2.714285714,17.90830946,12.15206713
2021/10/7,North,Qiryat Shemona,3,2.857142857,13.43123209,12.79164961
2021/10/8,North,Qiryat Shemona,4,2.571428571,17.90830946,11.51248465
2021/10/9,North,Qiryat Shemona,3,3,13.43123209,13.43123209
2021/10/10,North,Qiryat Shemona,2,3.142857143,8.954154728,14.07081457
2021/10/11,North,Qiryat Shemona,2,2.571428571,8.954154728,11.51248465
2021/10/12,North,Qiryat Shemona,5,3.285714286,22.38538682,14.71039705
2021/10/13,North,Qiryat Shemona,2,3,8.954154728,13.43123209
2021/10/14,North,Qiryat Shemona,9,3.857142857,40.29369628,17.26872697
2021/10/15,North,Qiryat Shemona,8,4.428571429,35.81661891,19.8270569
2021/10/16,North,Qiryat Shemona,5,4.714285714,22.38538682,21.10622186
2021/10/17,North,Qiryat Shemona,4,5,17.90830946,22.38538682
2021/10/18,North,Qiryat Shemona,4,5.285714286,17.90830946,23.66455178
2021/10/19,North,Qiryat Shemona,3,5,13.43123209,22.38538682
2021/10/20,North,Qiryat Shemona,4,5.285714286,17.90830946,23.66455178
2021/10/21,North,Qiryat Shemona,4,4.571428571,17.90830946,20.46663938
2021/10/22,North,Qiryat Shemona,4,4,17.90830946,17.90830946
2021/10/23,North,Qiryat Shemona,1,3.428571429,4.477077364,15.34997954
2021/10/24,North,Qiryat Shemona,8,4,35.81661891,17.90830946
2021/10/25,North,Qiryat Shemona,8,4.571428571,35.81661891,20.46663938
2021/10/26,North,Qiryat Shemona,5,4.857142857,22.38538682,21.74580434
2021/10/27,North,Qiryat Shemona,6,5.142857143,26.86246418,23.0249693
2021/10/28,North,Qiryat Shemona,6,5.428571429,26.86246418,24.30413426
2021/10/29,North,Qiryat Shemona,1,5,4.477077364,22.38538682
2021/10/30,North,Qiryat Shemona,1,5,4.477077364,22.38538682
2021/10/31,North,Qiryat Shemona,0,3.857142857,0,17.26872697
2021/11/1,North,Qiryat Shemona,3,3.142857143,13.43123209,14.07081457
2021/11/2,North,Qiryat Shemona,0,2.428571429,0,10.87290217
2021/11/3,North,Qiryat Shemona,0,1.571428571,0,7.035407284
2021/11/4,North,Qiryat Shemona,0,0.714285714,0,3.197912402
2021/11/5,North,Qiryat Shemona,1,0.714285714,4.477077364,3.197912402
2021/11/6,North,Qiryat Shemona,0,0.571428571,0,2.55832992
2021/11/7,North,Qiryat Shemona,0,0.571428571,0,2.55832992
2021/11/8,North,Qiryat Shemona,0,0.142857143,0,0.639582481
2021/11/9,North,Qiryat Shemona,0,0.142857143,0,0.639582481
2021/11/10,North,Qiryat Shemona,1,0.285714286,4.477077364,1.279164962
2021/11/11,North,Qiryat Shemona,1,0.428571429,4.477077364,1.918747444
2021/11/12,North,Qiryat Shemona,0,0.285714286,0,1.279164962
2021/11/13,North,Qiryat Shemona,2,0.571428571,8.954154728,2.55832992
2021/11/14,North,Qiryat Shemona,3,1,13.43123209,4.477077364
2021/11/15,North,Qiryat Shemona,2,1.285714286,8.954154728,5.756242326
2021/11/16,North,Qiryat Shemona,0,1.285714286,0,5.756242326
2021/11/17,North,Qiryat Shemona,1,1.285714286,4.477077364,5.756242326
2021/11/18,North,Qiryat Shemona,0,1.142857143,0,5.116659845
2021/11/19,North,Qiryat Shemona,1,1.285714286,4.477077364,5.756242326
2021/11/20,North,Qiryat Shemona,0,1,0,4.477077364
2021/11/21,North,Qiryat Shemona,0,0.571428571,0,2.55832992
2021/11/22,North,Qiryat Shemona,3,0.714285714,13.43123209,3.197912402
2021/11/23,North,Qiryat Shemona,0,0.714285714,0,3.197912402
2021/11/24,North,Qiryat Shemona,1,0.714285714,4.477077364,3.197912402
2021/11/25,North,Qiryat Shemona,0,0.714285714,0,3.197912402
2021/11/26,North,Qiryat Shemona,0,0.571428571,0,2.55832992
2021/11/27,North,Qiryat Shemona,0,0.571428571,0,2.55832992
2021/11/28,North,Qiryat Shemona,0,0.571428571,0,2.55832992
2021/11/29,North,Qiryat Shemona,0,0.142857143,0,0.639582481
2021/11/30,North,Qiryat Shemona,1,0.285714286,4.477077364,1.279164962
2021/12/1,North,Qiryat Shemona,1,0.285714286,4.477077364,1.279164962
2021/12/2,North,Qiryat Shemona,0,0.285714286,0,1.279164962
2021/12/3,North,Qiryat Shemona,0,0.285714286,0,1.279164962
2021/12/4,North,Qiryat Shemona,0,0.285714286,0,1.279164962
2021/12/5,North,Qiryat Shemona,0,0.285714286,0,1.279164962
2021/12/6,North,Qiryat Shemona,0,0.285714286,0,1.279164962
2021/12/7,North,Qiryat Shemona,0,0.142857143,0,0.639582481
2021/12/8,North,Qiryat Shemona,0,0,0,0
2021/12/9,North,Qiryat Shemona,0,0,0,0
2021/12/10,North,Qiryat Shemona,0,0,0,0
2021/12/11,North,Qiryat Shemona,0,0,0,0
2021/12/12,North,Qiryat Shemona,0,0,0,0
2021/12/13,North,Qiryat Shemona,0,0,0,0
2021/12/14,North,Qiryat Shemona,0,0,0,0
2021/12/15,North,Qiryat Shemona,3,0.428571429,13.43123209,1.918747444
2021/12/16,North,Qiryat Shemona,0,0.428571429,0,1.918747444
2021/12/17,North,Qiryat Shemona,1,0.571428571,4.477077364,2.55832992
2021/12/18,North,Qiryat Shemona,0,0.571428571,0,2.55832992
2021/12/19,North,Qiryat Shemona,1,0.714285714,4.477077364,3.197912402
2021/12/20,North,Qiryat Shemona,0,0.714285714,0,3.197912402
2021/12/21,North,Qiryat Shemona,3,1.142857143,13.43123209,5.116659845
2021/12/22,North,Qiryat Shemona,1,0.857142857,4.477077364,3.837494883
2021/12/23,North,Qiryat Shemona,1,1,4.477077364,4.477077364
2021/12/24,North,Qiryat Shemona,1,1,4.477077364,4.477077364
2021/12/25,North,Qiryat Shemona,0,1,0,4.477077364
2021/12/26,North,Qiryat Shemona,1,1,4.477077364,4.477077364
2021/12/27,North,Qiryat Shemona,3,1.428571429,13.43123209,6.395824807
2021/12/28,North,Qiryat Shemona,10,2.428571429,44.77077364,10.87290217
2021/12/29,North,Qiryat Shemona,8,3.428571429,35.81661891,15.34997954
2021/12/30,North,Qiryat Shemona,8,4.428571429,35.81661891,19.8270569
2021/12/31,North,Qiryat Shemona,4,4.857142857,17.90830946,21.74580434
2022/1/1,North,Qiryat Shemona,6,5.714285714,26.89493582,25.61422459
2022/1/2,North,Qiryat Shemona,2,5.857142857,8.964978608,26.25458021
2022/1/3,North,Qiryat Shemona,17,7.857142857,76.20231816,35.21955881
2022/1/4,North,Qiryat Shemona,10,7.857142857,44.82489304,35.21955881
2022/1/5,North,Qiryat Shemona,20,9.571428571,89.64978608,42.90382619
2022/1/6,North,Qiryat Shemona,28,12.42857143,125.5097005,55.7109385
2022/1/7,North,Qiryat Shemona,29,16,129.9921898,71.71982886
2022/1/8,North,Qiryat Shemona,42,21.14285714,188.2645508,94.77263098
2022/1/9,North,Qiryat Shemona,41,26.71428571,183.7820615,119.7465
2022/1/10,North,Qiryat Shemona,63,33.28571429,282.3968261,149.2028583
2022/1/11,North,Qiryat Shemona,65,41.14285714,291.3618047,184.4224171
2022/1/12,North,Qiryat Shemona,95,51.85714286,425.8364839,232.4490882
2022/1/13,North,Qiryat Shemona,66,57.28571429,295.844294,256.7826016
2022/1/14,North,Qiryat Shemona,62,62,277.9143368,277.9143368
2022/1/15,North,Qiryat Shemona,70,66,313.7742513,295.844294
2022/1/16,North,Qiryat Shemona,67,69.71428571,300.3267834,312.49354
2022/1/17,North,Qiryat Shemona,87,73.14285714,389.9765694,327.8620748
2022/1/18,North,Qiryat Shemona,139,83.71428571,623.0660132,375.2483903
2022/1/19,North,Qiryat Shemona,107,85.42857143,479.6263555,382.9326577
2022/1/20,North,Qiryat Shemona,118,92.85714286,528.9337378,416.2311496
2022/1/21,North,Qiryat Shemona,96,97.71428571,430.3189732,438.0032405
2022/1/22,North,Qiryat Shemona,130,106.2857143,582.7236095,476.4245775
2022/1/23,North,Qiryat Shemona,157,119.1428571,703.7508207,534.0565826
2022/1/24,North,Qiryat Shemona,207,136.2857143,927.8752859,610.8992566
2022/1/25,North,Qiryat Shemona,196,144.4285714,878.5679035,647.3995265
2022/1/26,North,Qiryat Shemona,172,153.7142857,770.9881602,689.0226415
2022/1/27,North,Qiryat Shemona,119,153.8571429,533.4162271,689.6629974
2022/1/28,North,Qiryat Shemona,160,163,717.1982886,730.6457565
2022/1/29,North,Qiryat Shemona,143,164.8571429,640.9959704,738.9703797
2022/1/30,North,Qiryat Shemona,188,169.2857143,842.7079891,758.8214036
2022/1/31,North,Qiryat Shemona,216,170.5714286,968.2176896,764.5846042
2022/2/1,North,Qiryat Shemona,195,170.4285714,874.0854142,763.9442484
2022/2/2,North,Qiryat Shemona,199,174.2857143,892.0153714,781.2338501
2022/2/3,North,Qiryat Shemona,166,181,744.0932244,811.330564
2022/2/4,North,Qiryat Shemona,106,173.2857143,475.1438662,776.7513608
2022/2/5,North,Qiryat Shemona,110,168.5714286,493.0738234,755.6196256
2022/2/6,North,Qiryat Shemona,150,163.1428571,672.3733956,731.2861119
2022/2/7,North,Qiryat Shemona,164,155.7142857,735.1282458,697.9876201
2022/2/8,North,Qiryat Shemona,98,141.8571429,439.2839518,635.8731257
2022/2/9,North,Qiryat Shemona,113,129.5714286,506.5212913,580.8025428
2022/2/10,North,Qiryat Shemona,91,118.8571429,407.9065266,532.7758717
2022/2/11,North,Qiryat Shemona,77,114.7142857,345.1516764,514.2055586
2022/2/12,North,Qiryat Shemona,61,107.7142857,273.4318475,482.8281335
2022/2/13,North,Qiryat Shemona,94,99.71428571,421.3539946,446.9682191
2022/2/14,North,Qiryat Shemona,95,89.85714286,425.8364839,402.7836817
2022/2/15,North,Qiryat Shemona,57,84,255.5018903,376.5291015
2022/2/16,North,Qiryat Shemona,70,77.85714286,313.7742513,348.9938101
2022/2/17,North,Qiryat Shemona,45,71.28571429,201.7120187,319.5374518
2022/2/18,North,Qiryat Shemona,32,64.85714286,143.4396577,290.7214491
2022/2/19,North,Qiryat Shemona,31,60.57142857,138.9571684,271.5107807
2022/2/20,North,Qiryat Shemona,50,54.28571429,224.1244652,243.3351337
2022/2/21,North,Qiryat Shemona,22,43.85714286,98.61476468,196.5891738
2022/2/22,North,Qiryat Shemona,34,40.57142857,152.4046363,181.8609946
2022/2/23,North,Qiryat Shemona,38,36,170.3345935,161.3696149
2022/2/24,North,Qiryat Shemona,23,32.85714286,103.097254,147.2817914
2022/2/25,North,Qiryat Shemona,22,31.42857143,98.61476468,140.8782353
2022/2/26,North,Qiryat Shemona,24,30.42857143,107.5797433,136.395746
2022/2/27,North,Qiryat Shemona,39,28.85714286,174.8170828,129.3518342
2022/2/28,North,Qiryat Shemona,40,31.42857143,179.2995722,140.8782353
2022/3/1,North,Qiryat Shemona,35,31.57142857,156.8871256,141.5185909
2022/3/2,North,Qiryat Shemona,28,30.14285714,125.5097005,135.1150347
2022/3/3,North,Qiryat Shemona,19,29.57142857,85.16729677,132.5536123
2022/3/4,North,Qiryat Shemona,27,30.28571429,121.0272112,135.7553904
2022/3/5,North,Qiryat Shemona,21,29.85714286,94.13227538,133.8343235
2022/3/6,North,Qiryat Shemona,36,29.42857143,161.3696149,131.9132567
2022/3/7,North,Qiryat Shemona,23,27,103.097254,121.0272112
2022/3/8,North,Qiryat Shemona,25,25.57142857,112.0622326,114.623655
2022/3/9,North,Qiryat Shemona,20,24.42857143,89.64978608,109.5008101
2022/3/10,North,Qiryat Shemona,18,24.28571429,80.68480747,108.8604545
2022/3/11,North,Qiryat Shemona,18,23,80.68480747,103.097254
2022/3/12,North,Qiryat Shemona,13,21.85714286,58.27236095,97.97440908
2022/3/13,North,Qiryat Shemona,18,19.28571429,80.68480747,86.44800802
2022/3/14,North,Qiryat Shemona,24,19.42857143,107.5797433,87.08836362
2022/3/15,North,Qiryat Shemona,14,17.85714286,62.75485025,80.04445187
2022/3/16,North,Qiryat Shemona,22,18.14285714,98.61476468,81.32516307
2022/3/17,North,Qiryat Shemona,26,19.28571429,116.5447219,86.44800802
2022/3/18,North,Qiryat Shemona,24,20.14285714,107.5797433,90.29014168
2022/3/19,North,Qiryat Shemona,39,23.85714286,174.8170828,106.9393877
2022/3/20,North,Qiryat Shemona,61,30,273.4318475,134.4746791
2022/3/21,North,Qiryat Shemona,37,31.85714286,165.8521042,142.7993021
2022/3/22,North,Qiryat Shemona,34,34.71428571,152.4046363,155.6064144
2022/3/23,North,Qiryat Shemona,37,36.85714286,165.8521042,165.2117486
2022/3/24,North,Qiryat Shemona,45,39.57142857,201.7120187,177.3785053
2022/3/25,North,Qiryat Shemona,25,39.71428571,112.0622326,178.0188609
2022/3/26,North,Qiryat Shemona,48,41,215.1594866,183.7820615
2022/3/27,North,Qiryat Shemona,69,42.14285714,309.291762,188.9049064
2022/3/28,North,Qiryat Shemona,54,44.57142857,242.0544224,199.7909518
